Timestamp	Open	High	Low	Close	Volume (BTC)	Volume (Currency)	Weighted Price
2015-03-26 09:00:00	251.802	252.45	250.04	251.024	507.28	127393.45	251.13
2015-03-26 10:00:00	251.693	251.7	248.437	250.05	466.87	116626.85	249.8
2015-03-26 11:00:00	250.056	250.7	249.002	250	681.79	170416.98	249.96
2015-03-26 12:00:00	250	252.94	249.027	252.879	691.4	173506.97	250.95
2015-03-26 13:00:00	252.4	252.879	250.2	251.44	803.78	201886.95	251.17
2015-03-26 14:00:00	251.44	251.997	248.326	249.81	784.15	196030.91	249.99
2015-03-26 15:00:00	249.81	250.08	248.04	249.9	207.31	51661.5	249.2
2015-03-26 16:00:00	249.842	250.745	247.078	248.684	540.27	134410.63	248.78
2015-03-26 17:00:00	248.684	249.52	247	248.56	722.55	179017.68	247.76
2015-03-26 18:00:00	248.56	251.15	246.69	250.16	607.38	150734.51	248.17
2015-03-26 19:00:00	250.8	250.8	247.88	248.28	518.61	129047.85	248.83
2015-03-26 20:00:00	248.462	248.762	243.63	245.799	621.45	153092.5	246.35
2015-03-26 21:00:00	245.666	247.755	244.111	244.502	170.6	41961.74	245.97
2015-03-26 22:00:00	244.915	245.5	241	244.099	986.02	239305.14	242.7
2015-03-26 23:00:00	244.1	245.956	243.71	244.998	208.01	50896.33	244.69
2015-03-27 00:00:00	244.998	246.5	244.062	245.72	217.19	53229.02	245.08
2015-03-27 01:00:00	245.817	246.581	242.942	243.5	475.49	116533.54	245.08
2015-03-27 02:00:00	243.845	244.431	243.344	243.401	204.94	49946.73	243.71
2015-03-27 03:00:00	244.461	245.568	243.4	244.482	96.09	23534.28	244.92
2015-03-27 04:00:00	244.825	246.302	244.498	245.628	165.93	40672.74	245.12
2015-03-27 05:00:00	245.719	246.602	244.9	245.281	39.91	9814.53	245.92
2015-03-27 06:00:00	246.005	248.031	245.187	246.8	207.86	51386.53	247.21
2015-03-27 07:00:00	246.8	248.213	246.024	247	353.01	87194.39	247
2015-03-27 08:00:00	246.988	247.136	243.644	244.618	533.18	130728.92	245.19
2015-03-27 09:00:00	244.607	247.024	244.502	246.969	145.13	35647.27	245.63
2015-03-27 10:00:00	246.533	246.969	244.706	245.326	773.89	189886.52	245.37
2015-03-27 11:00:00	244.8	246.631	244.706	245.008	322.67	79116.97	245.19
2015-03-27 12:00:00	244.978	246.043	244.46	244.9	180.52	44314.89	245.48
2015-03-27 13:00:00	244.9	245.4	243.952	244.478	118.74	29033.28	244.51
2015-03-27 14:00:00	245	247.9	244.423	247.199	483.36	119327.71	246.87
2015-03-27 15:00:00	247.2	247.814	246.34	246.6	259.89	64127.3	246.75
2015-03-27 16:00:00	247.23	247.43	245.49	246.6	140.4	34597.27	246.41
2015-03-27 17:00:00	245.8	247.224	245.466	246.3	138.46	34125.45	246.47
2015-03-27 18:00:00	246.3	247.694	245.975	246.161	185.04	45682.6	246.88
2015-03-27 19:00:00	246.161	246.51	245.257	245.257	315.66	77691.17	246.12
2015-03-27 20:00:00	246.02	246.8	245.257	246.003	363.14	89284.48	245.86
2015-03-27 21:00:00	245.8	247.2	245.792	247.027	99.67	24604.98	246.87
2015-03-27 22:00:00	246.286	247	245.753	245.801	103.95	25569.3	245.98
2015-03-27 23:00:00	246.167	246.167	244.413	244.933	126.99	31143.4	245.25
2015-03-28 00:00:00	244.932	245.278	244.252	245.278	59.29	14502.75	244.6
2015-03-28 01:00:00	245.437	247.597	245.278	246.632	101	24909.71	246.63
2015-03-28 02:00:00	246.4	248.015	246.4	247.4	176.54	43693.99	247.5
2015-03-28 03:00:00	247	247.98	246.5	246.64	163.19	40273.18	246.79
2015-03-28 04:00:00	246.567	250.259	246.5	250.025	463.1	115267.48	248.9
2015-03-28 05:00:00	250.025	252	249.481	250.533	535.45	134200.9	250.63
2015-03-28 06:00:00	250.533	252.469	248.907	251.696	1097.47	275579.69	251.1
2015-03-28 07:00:00	251.384	252	248.8	250.022	604.66	151686.54	250.86
2015-03-28 08:00:00	249.77	251.907	249.054	250.05	402.07	100508.49	249.98
2015-03-28 09:00:00	250.444	251.87	250.003	250.467	248.28	62286.75	250.87
2015-03-28 10:00:00	250.123	252.244	250	252.244	325.42	81772.84	251.28
2015-03-28 11:00:00	251.851	252.276	249.5	250.423	481.72	120550.43	250.25
2015-03-28 12:00:00	249.6	250.423	249.054	249.837	126.92	31704.99	249.8
2015-03-28 13:00:00	249.946	250.423	248.459	249.819	121.63	30360.08	249.61
2015-03-28 14:00:00	250.42	250.423	248.072	249.55	185.01	46175.32	249.58
2015-03-28 15:00:00	249.53	250.361	248.621	249.66	282.76	70566.69	249.56
2015-03-28 16:00:00	249.771	250.538	249	249.62	578.5	144379.92	249.58
2015-03-28 17:00:00	250	250	248.6	249.69	102.35	25528.5	249.42
2015-03-28 18:00:00	249.48	250.1	249	249.979	146.22	36520.46	249.77
2015-03-28 19:00:00	249.978	249.979	248.51	248.91	217.64	54174.48	248.92
2015-03-28 20:00:00	248.908	250.1	248.908	249.001	222.13	55423.73	249.52
2015-03-28 21:00:00	249.001	250.897	248	250.106	246.79	61536.73	249.35
2015-03-28 22:00:00	249.67	250.53	249	250.449	60.64	15182.46	250.36
2015-03-28 23:00:00	250.37	250.449	249.5	249.75	84.28	21054.33	249.81
2015-03-29 00:00:00	250	251	249.2	250.014	575.02	144103.27	250.61
2015-03-29 01:00:00	250.1	250.446	246	246	178.06	44192.7	248.19
2015-03-29 02:00:00	246	247.523	245	245.51	279.11	68557.99	245.63
2015-03-29 03:00:00	245.51	246.33	244.479	245.51	231.15	56767.45	245.59
2015-03-29 04:00:00	245.514	246.503	245.5	246.478	32.51	7995.17	245.95
2015-03-29 05:00:00	246.478	246.538	245.5	246	55.39	13629.47	246.08
2015-03-29 06:00:00	246.227	246.58	245.5	246.58	32	7882.06	246.28
2015-03-29 07:00:00	246.58	246.836	245.5	246.461	284.45	69848.48	245.56
2015-03-29 08:00:00	245.984	246	245.2	245.5	70.81	17396.6	245.68
2015-03-29 09:00:00	245.5	245.5	238.16	239.223	1021.72	245618.23	240.4
2015-03-29 10:00:00	238.433	242.092	238.123	242.092	946.43	226100.21	238.9
2015-03-29 11:00:00	241.909	243.5	240.6	242.412	855.91	207507.23	242.44
2015-03-29 12:00:00	242.166	242.87	240.433	241.499	296.47	71611	241.54
2015-03-29 13:00:00	241.375	242.516	238.784	240.723	417.83	100311.14	240.08
2015-03-29 14:00:00	240.648	241.989	239.302	241.908	148.19	35668.9	240.69
2015-03-29 15:00:00	241.998	242.891	240.6	241.236	162.47	39228.79	241.45
2015-03-29 16:00:00	241.172	241.546	240.4	240.468	180.69	43520.13	240.86
2015-03-29 17:00:00	240.556	242.89	240.188	242.201	395.68	95513.78	241.39
2015-03-29 18:00:00	242.129	242.129	240.417	240.676	167.36	40389.54	241.34
2015-03-29 19:00:00	240.676	242.169	239.377	240.15	410.76	98712.46	240.31
2015-03-29 20:00:00	240.11	241.163	236.33	238.484	724.29	172779.89	238.55
2015-03-29 21:00:00	238.122	239.247	236	238.4	398.65	94707.35	237.57
2015-03-29 22:00:00	238.457	240.344	236.24	239.005	386.66	92033.86	238.02
2015-03-29 23:00:00	239.559	240.396	239.559	240.012	163.52	39247.53	240.01
2015-03-30 00:00:00	240.072	240.6	237.424	239.052	117.97	28223.94	239.25
2015-03-30 01:00:00	239.034	239.034	234.083	234.232	736.36	172839.57	234.72
2015-03-30 02:00:00	234.515	244.856	234.083	243.579	730.04	175291.15	240.11
2015-03-30 03:00:00	243.55	243.55	240.305	243	463.37	112093.96	241.91
2015-03-30 04:00:00	242.92	244.779	240.302	241.663	314.59	76369.63	242.76
2015-03-30 05:00:00	241.649	244.452	241.62	242.913	377.11	91874.84	243.63
2015-03-30 06:00:00	242.87	245.977	241.732	242.865	422.44	103250.63	244.41
2015-03-30 07:00:00	242.865	243.559	242.242	242.999	154.64	37567.53	242.94
2015-03-30 08:00:00	242.989	244.818	241.72	242.373	691.3	167804.64	242.74
2015-03-30 09:00:00	242.061	243.46	241.915	242.25	133.18	32275.59	242.34
2015-03-30 10:00:00	242.633	243.5	241.544	241.7	585.23	141741.92	242.2
2015-03-30 11:00:00	242	242.723	240.205	240.999	651.72	157199.95	241.21
2015-03-30 12:00:00	240.4	242.185	239.743	240.509	771.1	185621.86	240.72
2015-03-30 13:00:00	240.98	241.659	239.954	240.803	632.5	152224.39	240.67
2015-03-30 14:00:00	240.386	243.654	240.317	243.417	291.68	70617.07	242.11
2015-03-30 15:00:00	243.417	245.354	242.5	243.981	567.4	138591.08	244.26
2015-03-30 16:00:00	243.982	245.5	242.265	243	304.86	74286.82	243.68
2015-03-30 17:00:00	243.535	244.5	242.003	243.534	287.61	69860.73	242.9
2015-03-30 18:00:00	243.534	244.5	242.6	244.5	170.85	41600.3	243.5
2015-03-30 19:00:00	244.5	247.5	244.499	245.593	701.62	172866.52	246.38
2015-03-30 20:00:00	245.606	247.183	244.971	246.96	473.19	116317.03	245.82
2015-03-30 21:00:00	245.973	246.99	243.881	244.397	435.42	106556.17	244.72
2015-03-30 22:00:00	244.244	245.997	243.598	244.467	140.96	34496.46	244.72
2015-03-30 23:00:00	244.467	246.139	243.503	245.067	243.06	59603.47	245.22
2015-03-31 00:00:00	245.067	246.393	244.185	246	167.88	41295.68	245.99
2015-03-31 01:00:00	245.879	247.774	245.201	246.6	560.02	138258.27	246.88
2015-03-31 02:00:00	246.3	247.982	245.752	247.298	231.42	57194.25	247.14
2015-03-31 03:00:00	247.512	247.7	245.109	246	231.8	57030.54	246.03
2015-03-31 04:00:00	246	246.984	244.501	244.962	361.52	88889.48	245.88
2015-03-31 05:00:00	246	247.495	244.819	246.787	430.23	105971.49	246.31
2015-03-31 06:00:00	246.787	247.7	245.302	245.87	426.33	105175.72	246.7
2015-03-31 07:00:00	246.244	247.488	245.296	246.933	171.71	42289	246.28
2015-03-31 08:00:00	247.447	247.488	245.2	245.5	286.72	70486.11	245.83
2015-03-31 09:00:00	245.617	246.8	241.644	243.376	705.59	172674.06	244.72
2015-03-31 10:00:00	243.219	243.376	238	241.569	1231.75	296091.25	240.38
2015-03-31 11:00:00	241.551	242.038	238.5	241	670.33	161255.07	240.56
2015-03-31 12:00:00	240.011	241.344	239.51	240.9	293.03	70382.87	240.19
2015-03-31 13:00:00	240.9	241.88	238.652	241.407	561.54	134837.58	240.12
2015-03-31 14:00:00	241.5	241.86	239.872	241	414.55	99680.56	240.45
2015-03-31 15:00:00	241	241.845	240.255	241.3	529.01	127377.27	240.79
2015-03-31 16:00:00	241	242.497	240.517	241.684	140.96	34042.24	241.5
2015-03-31 17:00:00	241.731	241.886	240.204	241.266	305.73	73687.49	241.02
2015-03-31 18:00:00	241.266	242.011	240.2	241.2	206.93	49941.5	241.34
2015-03-31 19:00:00	241.2	241.53	240	240.84	442.32	106457.79	240.68
2015-03-31 20:00:00	240.84	241.994	239.436	241.8	431.95	104075.94	240.94
2015-03-31 21:00:00	241.792	243.9	238.157	242.673	916.99	220955.14	240.96
2015-03-31 22:00:00	242.406	242.673	240.826	240.904	249.33	60236.66	241.6
2015-03-31 23:00:00	241.15	242	240.6	241.06	49.46	11944.71	241.5
2015-04-01 00:00:00	241.11	242.184	240	241.6	117.44	28327.09	241.21
2015-04-01 01:00:00	241.682	241.79	240.007	240.45	87.34	21058.65	241.1
2015-04-01 02:00:00	240.639	243.184	240.639	242.46	550.72	133500.54	242.41
2015-04-01 03:00:00	242.105	243.2	240.001	241.349	242.06	58605.44	242.11
2015-04-01 04:00:00	241.349	242.617	240.639	241.15	390.39	94498.6	242.06
2015-04-01 05:00:00	241.15	242.555	240.98	241.215	136.12	32849.14	241.33
2015-04-01 06:00:00	241.22	241.448	239.08	240.1	284.26	68174.39	239.83
2015-04-01 07:00:00	240.348	241.03	239.68	239.946	53.99	12981.26	240.43
2015-04-01 08:00:00	240.311	241.448	239.1	239.4	231.57	55538.46	239.84
2015-04-01 09:00:00	239.582	239.899	236.914	238.804	473.56	113056.53	238.74
2015-04-01 10:00:00	238.545	239.347	237.782	239	346.96	82705.82	238.37
2015-04-01 11:00:00	238.999	240.917	238.999	240.542	202.4	48573	239.98
2015-04-01 12:00:00	240.181	240.734	239.717	240.127	141.15	33927.27	240.37
2015-04-01 13:00:00	240.178	240.934	239.694	240.52	329.9	79316.31	240.43
2015-04-01 14:00:00	240.497	240.926	239.263	240.497	453.48	108774.47	239.87
2015-04-01 15:00:00	240.497	240.5	238.41	239.713	563.82	134917.77	239.29
2015-04-01 16:00:00	239.607	239.95	238.5	238.572	521.84	124701.26	238.96
2015-04-01 17:00:00	239.012	239.894	238	239.168	469.28	112005.85	238.68
2015-04-01 18:00:00	239.167	239.775	237	239.409	372.75	88814.09	238.26
2015-04-01 19:00:00	239.409	244.803	239.067	242	550.87	133482.04	242.31
2015-04-01 20:00:00	241.141	244	240.871	243.245	477.43	115901.71	242.76
2015-04-01 21:00:00	242.674	244.974	241.83	243.013	456.71	111454.16	244.04
2015-04-01 22:00:00	243.209	244.38	242.75	243.332	82.69	20145.45	243.62
2015-04-01 23:00:00	243.003	244.909	243.003	243.184	177.68	43435.99	244.46
2015-04-02 00:00:00	243.188	244.611	242.802	244.2	109.86	26774.41	243.72
2015-04-02 01:00:00	244.497	244.909	243.309	244.09	249.97	61167.48	244.7
2015-04-02 02:00:00	244.09	244.909	242.8	244.611	172.27	42014.23	243.89
2015-04-02 03:00:00	243.613	245.001	243.191	243.77	545.62	133552.13	244.77
2015-04-02 04:00:00	243.65	245.1	243.491	244.2	153.34	37437.23	244.15
2015-04-02 05:00:00	244.2	245.097	242.957	243.998	140.14	34206.64	244.09
2015-04-02 06:00:00	243.998	244.278	240.9	242.4	398.49	96425.28	241.97
2015-04-02 07:00:00	242.4	243.4	239	242.123	420.8	101707.43	241.7
2015-04-02 08:00:00	242.123	242.123	238.972	241.333	384.86	92489.54	240.32
2015-04-02 09:00:00	241.4	242.5	239.953	241.28	501.59	120763.61	240.76
2015-04-02 10:00:00	241.63	242.795	240.765	242.617	261.44	63305.1	242.14
2015-04-02 11:00:00	242.617	243.206	241.92	242.51	456.13	110645.08	242.57
2015-04-02 12:00:00	242.381	244.574	241.142	244.361	334.5	81454.25	243.51
2015-04-02 13:00:00	244.417	245	243.5	244.15	539.76	131749.23	244.09
2015-04-02 14:00:00	244.15	245.004	243.5	244.541	196.37	47993.64	244.4
2015-04-02 15:00:00	244.487	245	243.556	244	131.16	32058.5	244.43
2015-04-02 16:00:00	244	251	243.898	248.999	2028.02	503311.09	248.18
2015-04-02 17:00:00	248.999	250.498	247.8	249.305	412.85	102996.26	249.48
2015-04-02 18:00:00	249.3	251.1	249.101	250	576.78	144301.72	250.18
2015-04-02 19:00:00	250	253.3	250	250.204	828.11	208474.44	251.75
2015-04-02 20:00:00	250.599	250.878	248.782	249.67	548.71	136859.87	249.42
2015-04-02 21:00:00	249.67	250.045	247.5	247.5	648.56	161030.78	248.29
2015-04-02 22:00:00	247.99	248	246.687	248	265.15	65575.5	247.31
2015-04-02 23:00:00	248	249	247.826	249	117.03	29076.49	248.46
2015-04-03 00:00:00	248.99	249.899	248.23	248.619	91.53	22811.39	249.22
2015-04-03 01:00:00	248.873	250	248.351	249.607	70.79	17639.59	249.17
2015-04-03 02:00:00	249.479	250	248.35	249.11	402.94	100150.67	248.55
2015-04-03 03:00:00	249.486	250.3	249	249.13	183.21	45780.69	249.88
2015-04-03 04:00:00	249.41	249.7	248.5	248.66	416.52	103532.62	248.57
2015-04-03 05:00:00	248.99	248.998	248.394	248.445	175.06	43510.22	248.54
2015-04-03 06:00:00	248.445	250.728	248.445	250.219	162.03	40456.25	249.69
2015-04-03 07:00:00	250.427	250.711	248.901	249.051	334.19	83377.31	249.49
2015-04-03 08:00:00	249.051	252.056	248.901	251.8	571.7	143058.2	250.23
2015-04-03 09:00:00	251.9	253	248	250.42	506.08	127433.1	251.81
2015-04-03 10:00:00	250.991	253	248.78	250.306	596.15	149665.77	251.05
2015-04-03 11:00:00	250.306	250.706	248.01	249.663	367.27	91559.86	249.3
2015-04-03 12:00:00	249.663	251.074	248	249.628	274.18	68417.77	249.54
2015-04-03 13:00:00	249.386	250.999	249.045	250.8	526.05	131452.57	249.88
2015-04-03 14:00:00	250.611	251.41	249.617	250.91	349.59	87603.88	250.59
2015-04-03 15:00:00	250	252	250	250.99	482.36	120850	250.54
2015-04-03 16:00:00	250.99	251.508	249.3	250.506	372.6	93204.59	250.15
2015-04-03 17:00:00	250	250.9	248.3	250.596	377.76	94333.84	249.72
2015-04-03 18:00:00	250.82	251	249.601	250.059	472.41	118205.32	250.22
2015-04-03 19:00:00	250.072	251.116	249.967	250.906	144.34	36128.81	250.31
2015-04-03 20:00:00	251.011	251.84	250.2	251.754	90.98	22855.68	251.23
2015-04-03 21:00:00	251.508	251.89	250	251.106	161.15	40407.45	250.74
2015-04-03 22:00:00	250.711	251.456	250	250.169	94.14	23586.62	250.54
2015-04-03 23:00:00	250.063	251.571	250	250.75	319.26	79952.11	250.43
2015-04-04 00:00:00	250.749	251.319	250	251.102	85.31	21380.02	250.62
2015-04-04 01:00:00	251.194	252.003	250.466	251.96	129.23	32542.27	251.81
2015-04-04 02:00:00	251.878	251.96	250	250.656	130.39	32701.09	250.8
2015-04-04 03:00:00	251	251	249.566	250.656	75.64	18930.19	250.27
2015-04-04 04:00:00	250.078	250.7	249.247	250.23	127.64	31889.58	249.84
2015-04-04 05:00:00	250.5	251.03	249.286	250.655	110.3	27613.61	250.34
2015-04-04 06:00:00	250.655	251.068	247.299	248.69	718.72	179060.93	249.14
2015-04-04 07:00:00	248.708	249	247	248.82	456.59	113292.92	248.13
2015-04-04 08:00:00	248.733	249	247.557	247.99	74.55	18518.97	248.4
2015-04-04 09:00:00	247.557	248.3	246.621	247	190.59	47151.22	247.39
2015-04-04 10:00:00	247	248.935	246.61	248.935	219.03	54225.98	247.57
2015-04-04 11:00:00	248.929	249	247.33	248	229.94	57017.85	247.97
2015-04-04 12:00:00	247.607	248.942	247.228	248.81	199.55	49426.75	247.7
2015-04-04 13:00:00	247.92	249	247.909	248.696	115.32	28633	248.29
2015-04-04 14:00:00	248.711	249.6	248.16	249.6	158.38	39448.54	249.07
2015-04-04 15:00:00	249.01	249.441	247.5	248.743	88.68	22038.12	248.51
2015-04-04 16:00:00	248.743	250	248.384	249.666	244.8	60909.62	248.81
2015-04-04 17:00:00	249.666	251.03	249.5	250.01	165.85	41532.48	250.43
2015-04-04 18:00:00	250.239	250.794	249.193	250.477	446.79	111716.13	250.04
2015-04-04 19:00:00	249.71	250.182	249.07	249.17	69.56	17346.54	249.39
2015-04-04 20:00:00	249.69	250.503	249.084	249.559	86.53	21634.87	250.02
2015-04-04 21:00:00	249.559	250.98	249.478	249.869	63.82	15990.37	250.56
2015-04-04 22:00:00	249.869	250.98	249.672	250.98	42.53	10639.41	250.16
2015-04-04 23:00:00	250.51	251.251	250.126	250.126	45.4	11379.79	250.67
2015-04-05 00:00:00	250.126	250.98	249.951	250.128	25.5	6380.79	250.2
2015-04-05 01:00:00	250.128	250.5	249.707	249.707	22.74	5690.18	250.24
2015-04-05 02:00:00	250.07	250.499	249.003	249.003	67.71	16896.78	249.56
2015-04-05 03:00:00	249	250	248.939	249.647	88	21979.47	249.75
2015-04-05 04:00:00	249.348	249.85	248.897	249.331	85.73	21354.51	249.1
2015-04-05 05:00:00	249.001	250	249	249.86	222.48	55566.31	249.76
2015-04-05 06:00:00	249.86	250	248.631	248.631	164.3	40930.21	249.11
2015-04-05 07:00:00	248.629	249.871	248.389	248.7	125.82	31283.17	248.64
2015-04-05 08:00:00	248.7	248.7	247.597	248.7	90.56	22476.74	248.19
2015-04-05 09:00:00	248.163	248.7	247	247.658	361.61	89566.34	247.69
2015-04-05 10:00:00	247.658	250.95	247.238	249.763	514.49	127946.59	248.69
2015-04-05 11:00:00	250.1	251.036	250.1	250.401	121.03	30346.74	250.74
2015-04-05 12:00:00	250.4	254	250.305	253.45	500.01	126452.08	252.9
2015-04-05 13:00:00	253.45	253.749	252.2	253.14	126.62	32014.47	252.84
2015-04-05 14:00:00	253.14	254.855	253.1	254.751	327.85	83219.51	253.84
2015-04-05 15:00:00	254.413	255.585	253.001	253.52	667.98	170006.45	254.51
2015-04-05 16:00:00	253.185	254.042	252.41	253.999	514.32	130175.88	253.1
2015-04-05 17:00:00	253.998	254.133	253.01	253.116	57.67	14632.74	253.74
2015-04-05 18:00:00	253.116	253.8	252.59	253	134.52	34062.22	253.22
2015-04-05 19:00:00	253	253.913	252.958	253.369	192.08	48683.97	253.45
2015-04-05 20:00:00	253.366	254.125	253	254	270.11	68408.59	253.26
2015-04-05 21:00:00	254	254.713	253.05	253.753	202.13	51344.75	254.01
2015-04-05 22:00:00	253.521	256	253.495	256	429.61	109661.66	255.26
2015-04-05 23:00:00	255.999	257.476	255.213	256.255	187.71	48153.95	256.54
2015-04-06 00:00:00	257.015	257.8	256.255	257.528	115.54	29750.77	257.5
2015-04-06 01:00:00	257.53	258.312	256.1	257.947	179.78	46322.75	257.66
2015-04-06 02:00:00	257.687	258.6	257.67	257.8	96.3	24881.62	258.36
2015-04-06 03:00:00	258.059	258.841	257.088	258	229.24	59168.17	258.11
2015-04-06 04:00:00	257.1	257.1	255.4	256.511	426.42	109440.38	256.65
2015-04-06 05:00:00	256.68	257.74	255.5	256.2	207.29	53112.9	256.22
2015-04-06 06:00:00	256.29	256.9	253.181	253.347	285.65	72584.73	254.11
2015-04-06 07:00:00	254.5	254.742	252.969	254.04	336.72	85343.88	253.46
2015-04-06 08:00:00	253.111	255.731	253.111	255.689	218.37	55484.62	254.09
2015-04-06 09:00:00	255	255.557	252	253.93	328.41	83167.74	253.24
2015-04-06 10:00:00	252.461	254.9	252.39	254.592	275.88	70003.68	253.74
2015-04-06 11:00:00	254.5	254.5	253.081	253.305	347.71	88188.28	253.63
2015-04-06 12:00:00	253.304	254.9	253.3	254.573	306.39	77750.88	253.77
2015-04-06 13:00:00	254.549	255.312	253.5	254.999	281	71472	254.35
2015-04-06 14:00:00	254.834	256.198	254.3	254.76	214.26	54606.98	254.86
2015-04-06 15:00:00	255.189	255.908	253.829	255.1	572.73	145826.01	254.61
2015-04-06 16:00:00	255.009	255.97	254.736	255.3	210.16	53656.93	255.31
2015-04-06 17:00:00	255.7	255.7	250.838	251.412	647.09	163986.39	253.42
2015-04-06 18:00:00	251.939	253.24	250.534	252.377	495.31	124469.47	251.29
2015-04-06 19:00:00	252.377	252.377	250	250.507	557.13	139693.03	250.74
2015-04-06 20:00:00	250.507	250.611	248	249	945.3	235572.06	249.2
2015-04-06 21:00:00	249.816	252.377	248	250.318	742.79	185780.76	250.11
2015-04-06 22:00:00	250.318	251.841	249.096	251.156	190.91	47845.59	250.62
2015-04-06 23:00:00	251.156	252	249.998	250	272.74	68371.15	250.69
2015-04-07 00:00:00	250	250.77	248.135	248.135	339.35	84677.15	249.52
2015-04-07 01:00:00	248.953	249.367	244.01	245.91	1264.85	311314.96	246.13
2015-04-07 02:00:00	245.91	246.869	243.5	244.62	943.73	231126.43	244.91
2015-04-07 03:00:00	245.6	247	243.73	244.715	570.88	139967.35	245.18
2015-04-07 04:00:00	246.274	248.47	244.825	246.201	301.07	74056.19	245.98
2015-04-07 05:00:00	247.79	248.529	246	246.88	473.06	117107.31	247.55
2015-04-07 06:00:00	246.681	248.144	245.982	247	428.69	105829.77	246.87
2015-04-07 07:00:00	247.844	248.208	246	248.208	473.25	117180.15	247.61
2015-04-07 08:00:00	248.195	250	247.061	248.611	567.29	141184.72	248.88
2015-04-07 09:00:00	248.501	249.4	246.22	247	528.5	131086.35	248.04
2015-04-07 10:00:00	247	249.02	245.9	248.99	704.04	173675.45	246.68
2015-04-07 11:00:00	248.6	249.04	245.98	248	372	91896.87	247.03
2015-04-07 12:00:00	247.627	248.807	246.922	247.61	136.14	33690.95	247.46
2015-04-07 13:00:00	247.61	250	247.2	249.693	355.2	88447.52	249.01
2015-04-07 14:00:00	249.99	250.38	248.15	249.866	321.05	80196.35	249.8
2015-04-07 15:00:00	249.689	251.55	248.994	250.001	323.3	80930.55	250.33
2015-04-07 16:00:00	250.677	251.461	249.462	250.188	406.79	101640.44	249.86
2015-04-07 17:00:00	250.188	250.985	248.9	248.9	142.44	35581.61	249.8
2015-04-07 18:00:00	248.903	251.2	248.901	249.312	309.86	77530.63	250.21
2015-04-07 19:00:00	249.311	250.49	247.5	249.21	152.55	37929.06	248.64
2015-04-07 20:00:00	249.199	250.716	247.8	250	152.17	37921.08	249.21
2015-04-07 21:00:00	249.48	249.605	248.001	249.225	104.3	25976.54	249.05
2015-04-07 22:00:00	248.883	249.226	248.714	249	126.31	31451.68	249
2015-04-07 23:00:00	248.715	249.226	248.715	249.1	53.89	13413.89	248.92
2015-04-08 00:00:00	249.1	249.495	247.901	249.495	110.69	27535.52	248.76
2015-04-08 01:00:00	249.304	249.601	249.21	249.51	61.77	15407.59	249.45
2015-04-08 02:00:00	249.27	249.51	247.901	248.4	87.12	21683.01	248.88
2015-04-08 03:00:00	248.41	249.338	247.9	248.779	231.69	57502.64	248.19
2015-04-08 04:00:00	248.66	249.194	247.9	249.126	234.78	58265.03	248.17
2015-04-08 05:00:00	249.003	249.338	248.417	248.682	83.96	20910.53	249.05
2015-04-08 06:00:00	248.973	249.899	247.504	248.276	129.87	32339.12	249.01
2015-04-08 07:00:00	248.5	250.263	247.5	249.926	153.88	38378.18	249.4
2015-04-08 08:00:00	249.501	250.484	249.3	250.2	147.84	36978.71	250.13
2015-04-08 09:00:00	250.2	250.51	248	249.001	139.03	34644.45	249.19
2015-04-08 10:00:00	248.827	249.001	242.901	243.5	1770.7	433838.83	245.01
2015-04-08 11:00:00	243.5	245	242	243	649.11	157867.17	243.2
2015-04-08 12:00:00	243.05	243.927	241.904	242.99	538.42	130781.95	242.9
2015-04-08 13:00:00	243.217	244	241.8	243.34	429.79	104369.4	242.84
2015-04-08 14:00:00	243.34	245.85	242	244.98	380.75	92767.72	243.64
2015-04-08 15:00:00	244.82	245.981	242.53	243.154	402.91	98362.67	244.13
2015-04-08 16:00:00	243.37	244.494	242.5	242.885	472.07	114770.22	243.12
2015-04-08 17:00:00	242.885	244.59	242.192	244.167	238.93	58124.36	243.27
2015-04-08 18:00:00	243.8	244.298	242.785	244	90.01	21920.63	243.53
2015-04-08 19:00:00	244	244	241.65	241.65	327.78	79466.35	242.44
2015-04-08 20:00:00	241.645	244	241	243.893	367.04	89080.98	242.7
2015-04-08 21:00:00	243.893	245	242.398	244.104	210.34	51204.72	243.44
2015-04-08 22:00:00	243.986	244.103	242.004	243.898	80.35	19524.4	243
2015-04-08 23:00:00	243.01	243.9	242.005	243.132	123.73	30041.16	242.8
2015-04-09 00:00:00	242.989	244.375	242.002	244.299	77.58	18897.82	243.61
2015-04-09 01:00:00	243.154	244.429	242.763	243.99	78.4	19101.77	243.64
2015-04-09 02:00:00	243.714	243.852	242.454	242.454	80.41	19534.26	242.95
2015-04-09 03:00:00	242.6	243.847	242.499	242.6	30.73	7466.29	243
2015-04-09 04:00:00	242.6	243	242.042	242.042	58.8	14266.23	242.63
2015-04-09 05:00:00	242.195	242.999	240.585	241.865	414.38	100120.83	241.61
2015-04-09 06:00:00	241.857	242.891	239.767	241.15	832.71	200479.56	240.75
2015-04-09 07:00:00	241.155	241.553	237	239	906.62	218064.06	240.52
2015-04-09 08:00:00	239.227	240.004	235.616	239.21	814.43	193749.4	237.89
2015-04-09 09:00:00	239.463	241.939	238.469	239.58	677.56	162442.38	239.75
2015-04-09 10:00:00	239.58	240.974	239.3	239.3	235.31	56430.15	239.82
2015-04-09 11:00:00	239.294	240.454	239.013	239.576	195.61	46950.65	240.02
